Primary_Key,School Number,School Year,School Name,Official School Name,LEA Number,LEA Name,Name Prefix Description,Principal First Name,Principal Middle Name,Principal Last Name,Principal Name Suffix,Principal Email,Address Line1,Address Line2,City,State,Zip Code 5,Zip Code 4,Phone Office Area,Phone Office Exch,Phone Office Line,Phone Fax Area,Phone Fax Exch,Phone Fax Line ,Mailing Address Line1,Mailing Address Line2,Mailing City,Mailing State,Mailing Zip Code 5,Mailing Zip Code 4,URL School Address,Sch Operational Status,Sch Operational Status Desc,Opening Effective Date,Closing Date,School Type,School Type Desc,School Program Type,School Program Type Desc,Grade Level Current,Grade Level Approved,Grade Level First Year,Title I,School Calendar Type,School Calendar Description,Extended Hours,School Schedule Type,School Schedule Type Desc,School Designation Type,School Designation Desc,SBE Region,SBE Region Names,Accreditation Status,Accreditation Status Desc,Federal School Number,College Board Number,School Membership,School Year For Sch Membership,School Teacher Count,School Year For Teachers,Cooperative Innovative HS,Cooperative MMYYYY SBE Approve,First Yr Est ADM,First Yr Est Paid Teacher FTE,Newly Constructed Facility,Occupancy Date,What Facility Will Sch Occupy,Share Space,Share Space Describe,New Sch Population From,List Of Closing Schools,County Code,County Description,Opening In School Year,Locale Type,Locale Type Desc,School Closings?,School Systartstatus,Record Created Timestamp,Record Created By,Last Changed Timestamp,Last Changed By
6006972018,600697,2018,Olympic High - Biotech Health Pub Admin,"School of Biotechnology, Health & Public Admin. at Olympic",600,Charlotte-Mecklenburg Schools,-,Angela,-,Bozeman,-,p697@cms.k12.nc.us,4301 Sandy Porter Rd   Suite E,-,Charlotte,NC,28273,-,980,343,1110,980,343,1114,-,-,-,-,-,-,http://schools.cms.k12.nc.us/bhpaOHS,1,Open,2-Jul-06,1-Jul-18,R,Regular School,N,None,09:10:11:12,09:10:11:12,-,-,T,Traditional,-,S,Semester,P,Public,6,Southwest,SA,SACS,3.70297E+11,340729,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,-,11,"City, Large",-,1,04-23-2010 02:49PM,EDDIE,02-26-2018 03:00PM,edna_gant
60B0002018,60B000,2018,Sugar Creek Charter,Sugar Creek Charter,60B,Sugar Creek Charter,Ms,Cheryl,-,Turner,-,cturner@thesugarcreek.org,4101 N Tryon Street,-,Charlotte,NC,28206,-,704,509,5470,704,921,1004,-,-,-,-,-,-,http://www.thesugarcreek.org/,1,Open,28-Jun-99,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08:09:10:11:12,KG:01:02:03:04:05:06:07:08:09:10:11:12,-,-,Y,Year Round,-,S,Semester,C,Charter,6,Southwest,SA,SACS,3.70009E+11,340027,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,-,11,"City, Large",-,1,04-23-2010 02:49PM,EDDIE,08-16-2017 01:42PM,cheryl_turner
60D0002018,60D000,2018,Lake Norman Charter,Lake Norman Charter,60D,Lake Norman Charter,-,Shannon,-,Stein,-,sstein@lncharter.org,12435 Old Statesville Road,-,Huntersville,NC,28078,-,704,948,8600,704,948,8778,-,-,-,-,-,-,http://www.lncharter.org,1,Open,30-Jun-98,-,R,Regular School,N,None,KG:01:02:05:06:07:08:09:10:11:12,KG:01:02:03:04:05:06:07:08:09:10:11:12,-,-,T,Traditional,-,S,Semester,C,Charter,6,Southwest,ST,State,3.70006E+11,341922,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,01-22-2018 02:40PM,hayley_wilson
60F0002018,60F000,2018,Metrolina Reg Scholars Academy,Metrolina Regional Scholars Academy,60F,Metrolina Regional Scholars Academy,Ms,Jessica ,-,Cuneo,-,Director@scholarsacademy.org,5225 Seventy-seven Center Dr,-,Charlotte,NC,28217,-,704,503,1112,704,503,1183,-,-,-,-,-,-,http://www.scholarsacademy.org,1,Open,30-Jun-00,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08,KG:01:02:03:04:05:06:07:08,-,-,T,Traditional,-,S,Semester,C,Charter,6,Southwest,-,-,3.70011E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,-,11,"City, Large",-,1,04-23-2010 02:49PM,EDDIE,01-29-2015 12:16PM,ayodice
60G0002018,60G000,2018,Queen's Grant Community School,Queen's Grant Community School,60G,Queen's Grant Community School,-,Krista,-,Tolchin,-,43.ktolchin@nhaschools.com,6400 Matthews Mint Hill Road,-,Mint Hill,NC,28227,-,704,573,6611,704,943,2395,-,-,-,-,-,-,http://www.queensgrantcommunityschool.org/,1,Open,30-Jun-02,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08:09:10:11:12,KG:01:02:03:04:05:06:07:08:09:10:11:12,-,-,T,Traditional,-,S,Semester,C,Charter,6,Southwest,ST,State,3.70013E+11,340643,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,04-18-2016 06:22PM,christy_morrin
60I0002018,60I000,2018,Community School of Davidson,Community School of Davidson,60I,Community School of Davidson,Mrs,Joy,-,Warner,-,jwarner@csdspartans.org,404 Armour Street,-,Davidson,NC,28036,-,704,897,8061,704,896,2025,-,-,-,-,-,-,http://www.csdspartans.org,1,Open,1-Jul-04,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08:09:10:11:12,KG:01:02:03:04:05:06:07:08:09:10:11:12,-,-,T,Traditional,-,Q,Quarterly,C,Charter,6,Southwest,SA,SACS,3.70014E+11,340973,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,-,21,"Suburb, Large",-,1,04-23-2010 02:49PM,EDDIE,11-12-2013 11:01AM,jennifer_kwiatkowski
60J0002018,60J000,2018,Socrates Academy,Socrates Academy,60J,Socrates Academy,Mrs,Sandra,-,Brighton,-,sbrighton@socratesacademy.us,3909 Weddington Rd,-,Matthews,NC,28105,-,704,321,1711,704,321,1714,-,-,-,-,-,-,http://www.socratesacademy.us,1,Open,2-Jul-05,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08,KG:01:02:03:04:05:06:07:08,-,-,T,Traditional,-,Q,Quarterly,C,Charter,6,Southwest,-,-,3.70014E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,-,11,"City, Large",-,1,04-23-2010 02:49PM,EDDIE,09-12-2013 12:06PM,sandra_brighton
60K0002018,60K000,2018,Charlotte Secondary,Charlotte Secondary School,60K,Charlotte Secondary School,-,Anthony,-,Hall,-,anthony.hall@charlottesecondary.org,8601 McAlpine Park Dr,-,Charlotte,NC,28211,-,704,295,137,704,295,156,-,-,-,-,-,-,http://www.charlottesecondary.org,1,Open,2-Jul-07,-,R,Regular School,N,None,06:07:08:09:10:11:12,06:07:08:09:10:11:12,-,-,T,Traditional,-,S,Semester,C,Charter,6,Southwest,-,-,3.70014E+11,340766,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,-,11,"City, Large",-,1,04-23-2010 12:00AM,EDDIE,07-08-2015 04:15PM,donna_rogers
60L0002018,60L000,2018,KIPP Charlotte,KIPP Charlotte,60L,KIPP: Charlotte,-,Tiffany,-,Flowers,-,tflowers@kippcharlotte.org,931 Wilann Dr,-,Charlotte,NC,28215,-,704,537,2044,704,537,2855,-,-,-,-,-,-,http://www.kippcharlotte.org/,1,Open,2-Jul-07,-,R,Regular School,N,None,KG:01:04:05:06:07:08,KG:01:02:03:04:05:06:07:08:09:10:11:12,-,-,T,Traditional,-,S,Semester,C,Charter,6,Southwest,-,-,3.70014E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,-,11,"City, Large",-,1,04-23-2010 02:49PM,EDDIE,07-15-2017 09:33PM,mark_chudzicki
60M0002018,60M000,2018,Corvian Community School,Corvian Community School,60M,Corvian Community School,Mrs,Stacey,M.,Haskell,-,stacey.haskell@corvian.org,9501 David Taylor Dr,-,Charlotte,NC,28262,-,704,717,7550,704,717,7558,-,-,-,-,-,-,http://www.corvian.org,1,Open,1-Jul-12,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08,KG:01:02:03:04:05:06:07:08:09:10:11:12,KG:01:02:03,-,T,Traditional,-,-,-,C,Charter,6,Southwest,-,-,3.70033E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2013,11,"City, Large",-,-,05-10-2012 11:31AM,nicola_lefler,07-10-2017 12:41PM,stacey_haskell
60N0002018,60N000,2018,Aristotle Preparatory Academy,Aristotle Preparatory Academy: A Challenge Foundation Academ,60N,Aristotle Preparatory Academy,Mrs,Naomi,C,French,-,cfrench@aristotlepa.org,8101 Fallsdale Drive,-,Charlotte,NC,28214,-,980,237,371,-,-,-,-,-,-,-,-,-,http://aristotle.teamcfa.org,1,Open,1-Jul-13,-,R,Regular School,N,None,KG:01:02:03:04:05,KG:01:02:03:04:05:06:07:08:09:10:11:12,KG:01:02:03,-,T,Traditional,-,Q,Quarterly,C,Charter,6,Southwest,-,-,3.70035E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2014,11,"City, Large",-,-,03-12-2013 01:56PM,nicola_lefler,11-01-2017 12:51PM,charlie_french
60P0002018,60P000,2018,Charlotte Choice Charter,Charlotte Choice Charter,60P,Charlotte Choice Charter,Mrs,Cassandra,-,Gregory,-,cassandra.gregory@charlottechoicecharter.org,3118 Milton Road,Suite A,Charlotte,NC,28215,-,980,272,8308,704,323,7288,PO Box 44065,-,Charlotte,NC,28215,-,http://www.charlottechoicecharter.org,1,Open,1-Jul-13,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08,KG:01:02:03:04:05:06:07:08,KG:01:02:03:04:05,-,T,Traditional,-,S,Semester,C,Charter,6,Southwest,-,-,3.70034E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2014,11,"City, Large",-,-,03-12-2013 02:15PM,nicola_lefler,07-22-2016 07:26AM,sherida_stevens
60Q0002018,60Q000,2018,Invest Collegiate Transform,Invest Collegiate Transform,60Q,Invest Collegiate,Mrs,Danah,-,Telfaire,-,danahtelfaire@ictransform.org,2045 Suttle Ave,-,Charlotte,NC,28208,-,704,370,4000,704,376,6314,-,-,-,-,-,-,http://www.ictransform.org,1,Open,1-Jul-13,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08,KG:01:02:03:04:05:06:07:08:09:10:11:12,KG:01:02:03:04:05:06,-,Y,Year Round,-,S,Semester,C,Charter,6,Southwest,-,-,3.70033E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2014,11,"City, Large",-,-,03-12-2013 02:35PM,nicola_lefler,07-06-2016 11:57AM,andrea_leluika
60S0002018,60S000,2018,Bradford Preparatory School,Bradford Preparatory School,60S,Bradford Preparatory School,-,Kelly,-,Painter,-,kelly.painter@bradfordprep.org,2502 Salome Church Rd,-,Charlotte,NC,28262,-,704,549,80,704,549,85,-,-,-,-,-,-,http://www.bradfordprep.org,1,Open,1-Jul-14,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08:09:10:11,KG:01:02:03:04:05:06:07:08:09:10:11:12,KG:01:02:03:04:05:06:07:08,-,T,Traditional,-,S,Semester,C,Charter,6,Southwest,-,-,3.70036E+11,340776,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2015,11,"City, Large",-,-,01-15-2014 12:00AM,nicola_lefler,11-13-2017 06:51PM,kelly_painter
60U0002018,60U000,2018,Commonwealth High,Commonwealth High School,60U,Commonwealth High School,-,Sydney,-,Culver,-,Sydney.Culver@als-education.com,5112 Central Ave,-,Charlotte,NC,28205,-,704,899,4998,704,469,4661,-,-,-,-,-,-,http://commonwealthhs.com/,1,Open,1-Jul-14,-,A,Alternative Education,N,None,09:10:11:12,09:10:11:12,09:10:11:12,-,T,Traditional,-,S,Semester,C,Charter,6,Southwest,SA,SACS,3.70038E+11,340767,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2015,11,"City, Large",-,-,01-15-2014 12:00AM,nicola_lefler,10-26-2015 10:49PM,emily_booker
60V0002018,60V000,2018,Charlotte Learning Academy,Charlotte Learning Academy,60V,Charlotte Learning Academy,Mrs,Stacey,-,Rose,-,stcrose1@gmail.com,800 Briar Creek Rd. ,DD400,Charlotte,NC,28205,-,980,355,2077,866,784,4341,800 Briar Creek Rd. ,DD400,Charlotte,NC,28205,-,http://www.charlottelearningacademy.org,1,Open,1-Jul-14,-,R,Regular School,N,None,06:07:08:09:10:11:12,06:07:08:09:10:11:12,06:07:08:09:10:11,-,T,Traditional,-,S,Semester,C,Charter,6,Southwest,ST,State,3.70036E+11,340778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2015,11,"City, Large",-,-,01-15-2014 12:00AM,nicola_lefler,06-29-2017 09:13AM,stacey_rose
60Y0002018,60Y000,2018,Pioneer Springs Community School,Pioneer Springs Community School,60Y,Pioneer Springs Community School,-,Rebecca,-,Friend,-,beckyf@pioneersprings.org,9300 Bob Beatty Rd.,-,Charlotte,NC,28269,-,704,494,777,704,494,288,PO Box 480537,-,Charlotte,NC,28269,-,http://www.pioneersprings.org,1,Open,1-Jul-14,-,R,Regular School,N,None,KG:01:02:03:04:05:06,KG:01:02:03:04:05:06:07:08:09:10:11:12,KG:01:02:03:04,-,T,Traditional,-,S,Semester,C,Charter,6,Southwest,-,-,3.70036E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2015,11,"City, Large",-,-,01-15-2014 12:00AM,nicola_lefler,07-24-2017 09:33AM,glenda_cheek1
6103022018,610302,2018,Bowman Middle,Bowman Middle,610,Mitchell County Schools,Dr,Paula,-,Holder,-,pholder@mcsnc.org,410 S Mitchell Avenue,-,Bakersville,NC,28705,-,828,766,3370,828,688,6002,PO Box 46,-,Bakersville,NC,28705,-,http://bowman.mcsnc.org,1,Open,30-Jun-90,-,R,Regular School,N,None,05:06:07:08,05:06:07:08,-,-,T,Traditional,-,S,Semester,P,Public,7,Northwest,SA,SACS,3.703E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61,Mitchell,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,07-02-2015 03:01PM,RON
6103102018,610310,2018,Deyton Elementary,Deyton Elementary,610,Mitchell County Schools,Mr,Brandon,-,Birchfield,-,bbirchfield@mcsnc.org,308 Harris Street,-,Spruce Pine,NC,28777,-,828,766,2070,828,765,52,-,-,-,-,-,-,http://deyton.mcsnc.org/,1,Open,30-Jun-90,-,R,Regular School,N,None,3:04:05,3:04:05,-,-,T,Traditional,-,S,Semester,P,Public,7,Northwest,SA,SACS,3.703E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61,Mitchell,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,09-28-2016 10:25AM,casey_johnson
6103202018,610320,2018,Gouge Elementary,Gouge Elementary,610,Mitchell County Schools,Mr,Colby,T.,Calhoun,-,ccalhoun@mcsnc.org,134 Laurel Street,-,Bakersville,NC,28705,-,828,766,2260,828,688,9344,-,-,-,-,-,-,http://gouge.mcsnc.org/,1,Open,30-Jun-90,-,R,Regular School,N,None,KG:01:02:03:04,KG:01:02:03:04,-,-,T,Traditional,-,S,Semester,P,Public,7,Northwest,SA,SACS,3.703E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61,Mitchell,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,07-02-2015 03:01PM,RON
6103222018,610322,2018,Greenlee Primary,Greenlee Primary,610,Mitchell County Schools,Mrs,Julie,-,Weatherman,-,jweatherman@mcsnc.org,2206 Carters Ridge Road,-,Spruce Pine,NC,28777,-,828,766,9562,828,766,9566,-,-,-,-,-,-,http://greenlee.mcsnc.org/,1,Open,30-Jun-00,-,R,Regular School,N,None,KG:01:02,KG:01:02,-,-,T,Traditional,-,S,Semester,P,Public,7,Northwest,SA,SACS,3.703E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61,Mitchell,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,09-28-2016 10:24AM,casey_johnson
6103262018,610326,2018,Harris Middle,Harris Middle,610,Mitchell County Schools,Mr,Michael,-,Tountasakis,-,mtountasakis@mhslive.net,121 Harris Street,-,Spruce Pine,NC,28777,3119,828,766,3340,828,765,1595,-,-,-,-,-,-,http://harris.mcsnc.org/,1,Open,30-Jun-90,-,R,Regular School,N,None,6:07:08,6:07:08,-,-,T,Traditional,-,S,Semester,P,Public,7,Northwest,SA,SACS,3.703E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61,Mitchell,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,09-28-2016 10:18AM,casey_johnson
6103322018,610332,2018,Mayland Early College,Mayland Early College,610,Mitchell County Schools,Mrs,Stacie,-,Burleson,-,stacieburleson@meclive.net,264 Mayland Dr,-,Spruce Pine,NC,28777,-,828,766,2590,828,765,728,PO Box 547,-,Spruce Pine,NC,28777,-,https://sites.google.com/a/mcsnc.org/mechs/,1,Open,1-Jul-09,-,R,Regular School,E,Early College,09:10:11:12:13,09:10:11:12:13,-,-,T,Traditional,-,S,Semester,P,Public,7,Northwest,-,-,3.703E+11,343741,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61,Mitchell,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,09-28-2016 10:01AM,casey_johnson
6103342018,610334,2018,Mitchell High,Mitchell High,610,Mitchell County Schools,Mr,Mark,-,Woody,-,mwoody@mcsnc.org,416 Ledger School Rd,-,Bakersville,NC,28705,-,828,766,3400,828,688,4847,-,-,-,-,-,-,https://sites.google.com/a/mhslive.net/mhs---mitchell-high-school/,1,Open,30-Jun-90,-,R,Regular School,N,None,09:10:11:12,09:10:11:12,-,-,T,Traditional,-,B,Block,P,Public,7,Northwest,SA,SACS,3.703E+11,340220,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61,Mitchell,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,09-28-2016 10:03AM,casey_johnson
61J0002018,61J000,2018,Thunderbird Preparatory Academy,Thunderbird Preparatory School,61J,Thunderbird Preparatory School,Ms,Janice,-,Davidson,-,jdavidson@thunderbirdprep.org,17609 Old Statesville Rd,-,Cornelius,NC,28031,-,704,412,1024,704,445,7754,-,-,-,-,-,-,http://www.thunderbirdprep.org,1,Open,1-Jul-14,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07,KG:01:02:03:04:05:06:07:08,KG:01:02:03:04,-,T,Traditional,-,S,Semester,C,Charter,6,Southwest,-,-,3.70037E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2015,11,"City, Large",-,-,01-15-2014 12:00AM,nicola_lefler,11-17-2016 12:57PM,emmanuel_vincent
61K0002018,61K000,2018,United Community School,United Community School,61K,United Community School,Mrs,Erika,-,Hedgepeth,-,erika@UCSnc.org,1406 Suther Road,-,Charlotte,NC,28213,-,980,819,555,980,819,663,1406 Suther Road,-,Charlotte,NC,28213,-,http://www.ucsnc.org,1,Open,1-Jul-14,-,R,Regular School,N,None,KG:01:02:03:04:05,KG:01:02:03:04:05:06:07:08,KG:01:02:03,-,M,Modified,-,Q,Quarterly,C,Charter,6,Southwest,-,-,3.70037E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2015,11,"City, Large",-,-,01-15-2014 12:00AM,nicola_lefler,07-12-2017 09:49AM,timothy_hedgepeth
61L0002018,61L000,2018,Stewart Creek High,Stewart Creek High School,61L,Stewart Creek High School,Dr,Jonathan,-,Kay,-,Jonathan.Kay@als-education.com,2701-F Freedom Dr,-,Charlotte,NC,28208,-,704,755,5112,704,960,1726,-,-,-,-,-,-,http://stewartcreekhs.com/,1,Open,1-Jul-15,-,R,Regular School,N,None,09:10:11:12,09:10:11:12,09:10:11:12,-,T,Traditional,-,S,Semester,C,Charter,6,Southwest,SA,SACS,3.70037E+11,340629,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2015,11,"City, Large",-,-,01-15-2014 12:00AM,nicola_lefler,08-30-2017 03:03PM,nicola_lefler
61M0002018,61M000,2018,Charlotte Lab School,Charlotte Lab School,61M,Charlotte Lab School,Dr,Mary ,-,Moss,-,mmoss@charlottelabschool.org,301 E 9th Street,-,Charlotte,NC,28202,-,704,464,3830,-,-,-,-,-,-,-,-,-,http://www.charlottelabschool.org/,1,Open,1-Jul-15,-,R,Regular School,N,None,KG:01:02:03:04:05:06,KG:01:02:03:04:05:06:07:08,KG:01:02:03:04,-,T,Traditional,-,Q,Quarterly,C,Charter,6,Southwest,-,-,3.70039E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2016,11,"City, Large",-,-,01-13-2015 11:03AM,nicola_lefler,07-12-2017 11:49AM,shelli_merritt
61N0002018,61N000,2018,Queen City STEM School,Queen City STEM School,61N,Queen City STEM School,Mr,Ali,-,Ozer,-,aozer@queencitystem.org,8701 Mallard Creek Rd,-,Charlotte,NC,28262,-,980,299,6633,980,299,6634,-,-,-,-,-,-,http://www.queencitystem.org/,1,Open,1-Jul-15,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08,KG:01:02:03:04:05:06:07:08:09:10:11:12,KG:01:02:03:04:05:06,-,T,Traditional,-,S,Semester,C,Charter,6,Southwest,-,-,3.70039E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2016,11,"City, Large",-,-,01-13-2015 11:08AM,nicola_lefler,07-18-2017 12:22PM,ali_ozer
61P0002018,61P000,2018,"VERITAS Community School, CFA",VERITAS Community School: A Challenge Foundation Academy,61P,VERITAS Community School,-,Maria,-,Leahy,-,mleahyr@veritascommunityschool.org,2600 Grimes Street,-,Charlotte,NC,28206,-,980,677,101,704,228,3028,2600 Grimes Street,-,Charlotte,NC,28206,-,http://veritascommunityschool.org,1,Open,1-Jul-15,-,R,Regular School,N,None,KG:01:02:03:04:05,KG:01:02:03:04:05,KG:01:02:03,-,T,Traditional,-,Q,Quarterly,C,Charter,6,Southwest,-,-,3.70039E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2016,11,"City, Large",-,-,01-13-2015 11:18AM,nicola_lefler,07-05-2017 06:58AM,katy_ridnouer
61Q0002018,61Q000,2018,Mallard Creek STEM Academy,Mallard Creek STEM Academy,61Q,Mallard Creek STEM Academy,-,Deanna ,-,Smith ,-,dsmith@mcstemacademy.org ,9142 Browne Rd,-,Charlotte,NC,28269,-,980,288,4811,888,799,3166,-,-,-,-,-,-,http://www.mcstemacademy.org,1,Open,1-Jul-16,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07,KG:01:02:03:04:05:06:07:08,KG:01:02:03:04:05:06,-,T,Traditional,-,S,Semester,C,Charter,6,Southwest,-,-,3.70041E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2017,11,"City, Large",-,-,03-08-2016 10:24AM,nicola_lefler,11-13-2017 02:27PM,deanna_smith2
61R0002018,61R000,2018,Matthews Charter Academy,Matthews Charter Academy,61R,Matthews Charter Academy,-,Christy,-,Morrin,-,106.cmorrin@nhaschools.com,2332 Mount Harmony Church Rd.,-,Matthews,NC,28104,-,980,339,5449,980,321,7058,-,-,-,-,-,-,http://matthewscharteracademy.org,1,Open,1-Jul-16,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07,KG:01:02:03:04:05:06:07:08,KG:01:02:03:04:05:06,-,T,Traditional,-,S,Semester,C,Charter,6,Southwest,-,-,3.70041E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2017,11,"City, Large",-,-,03-08-2016 10:28AM,nicola_lefler,07-17-2017 12:55PM,christy_morrin
61S0002018,61S000,2018,Unity Classical Charter,Unity Classical Charter School,61S,Unity Classical Charter School,Mrs,Sheila,A. Oseguera,Goad,-,sheila.goad@unityclassical.org,1929 W Arrowood Rd,-,Charlotte,NC,28217,-,980,202,5899,980,206,967,-,-,-,-,-,-,http://www.unityclassical.com/our-school.html,3,New,1-Jul-17,-,R,Regular School,N,None,KG:01:02,KG:01:02:03:04:05:06:07:08,KG:01:02,-,T,Traditional,-,S,Semester,C,Charter,6,Southwest,-,-,3.70041E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2017,11,"City, Large",-,-,03-08-2016 10:33AM,nicola_lefler,07-28-2017 03:33PM,sheila_goad
61T0002018,61T000,2018,Movement Charter School,Movement Charter School,61T,Movement Charter School,-,Jamie,-,Sumter,-,jamie.sumter@movementschool.com ,2701-B  Freedom Dr,-,Charlotte,NC,28208,-,704,585,1356,980,549,4635,-,-,-,-,-,-,http://www.movementschool.com,3,New,1-Jul-17,-,R,Regular School,N,None,KG:01:02,KG:01:02:03:04:05:06,KG:01:02,-,Y,Year Round,-,Q,Quarterly,C,Charter,6,Southwest,-,-,3.70041E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2018,11,"City, Large",-,-,01-20-2017 02:23PM,nicola_lefler,07-19-2017 09:02PM,jamie_sumter
61U0002018,61U000,2018,UpROAR Leadership Academy,UpROAR Leadership Academy,61U,UpROAR Leadership Academy,Ms,Genesia,K,Newsome,-,gnewsome@newwayfoundation.com,5500 North Tryon St,-,Charlotte,NC,28213,-,980,585,3722,-,-,-,-,-,-,-,-,-,http://www.uproarleadership.org,3,New,1-Jul-17,-,R,Regular School,N,None,05:06:07:08,05:06:07:08:09:10:11:12,05:06:07:08,-,T,Traditional,-,S,Semester,C,Charter,6,Southwest,-,-,3.70042E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2018,11,"City, Large",-,-,01-20-2017 02:31PM,nicola_lefler,07-17-2017 02:18PM,genesia-newsome
6203102018,620310,2018,Montgomery Learning Academy,Montgomery Learning Academy,620,Montgomery County Schools,-,Amy ,-,Reynolds,-,amyb.reynolds@montgomery.k12.nc.us,310 S Main,-,Troy,NC,27371,-,910,572,1161,910,572,2362,-,-,-,-,-,-,http://montgomery.k12.nc.us,1,Open,29-Nov-96,-,A,Alternative Education,N,None,06:07:08:09:10:11:12,-,-,-,T,Traditional,-,S,Semester,P,Public,4,Sandhills,SA,SACS,3.70306E+11,344008,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62,Montgomery,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,06-18-2014 03:33PM,takeda_legrand2
6203122018,620312,2018,Candor Elementary,Candor Elementary,620,Montgomery County Schools,Mrs,Laurie,-,Brown,-,laurie.brown@montgomery.k12.nc.us,414 S Main,-,Candor,NC,27229,8327,910,974,4582,910,974,4315,-,-,-,-,-,-,http://montgomery.k12.nc.us,1,Open,30-Jun-90,-,R,Regular School,N,None,P0:P1:P2:P3:PK:KG:01:02:03:04:05,P0:P1:P2:P3:PK:KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,4,Sandhills,SA,SACS,3.70306E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62,Montgomery,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,09-14-2015 01:06PM,kristy_buchman
